,P1==Winner
13262,True
13263,False
13264,False
13266,True
13267,True
13268,True
13269,True
13270,False
13271,False
13272,False
13273,True
13274,True
13275,True
13276,False
13277,True
13278,True
13279,False
13280,False
13281,True
13282,False
13283,False
13284,False
13471,False
13472,False
13473,False
13474,True
13475,False
13476,False
13477,False
13478,False
13479,True
13480,True
13481,True
13482,True
13483,True
13484,True
13485,False
13486,False
13487,True
13488,True
13489,True
13490,True
13491,False
13492,False
13493,False
13494,False
13495,True
13496,True
13497,True
13498,True
13499,True
13500,True
13501,True
13502,False
13503,True
13504,False
13505,False
13506,False
13507,True
13509,True
13510,False
13511,False
13512,False
13513,True
13514,False
13515,True
13516,True
13517,False
13518,True
13519,False
13520,False
13521,True
13522,False
13523,False
13524,False
13525,False
13526,True
13527,True
13528,False
13529,True
13530,False
13531,True
13532,True
13533,True
13534,True
13535,False
13536,True
13537,True
13538,False
13539,True
13540,False
13541,True
13542,True
13543,True
13544,True
13545,True
13546,False
13547,False
13548,True
13549,True
13550,False
13551,False
13552,True
13553,False
13554,False
13555,True
13556,True
13557,False
13558,True
13559,True
13560,True
13561,False
13562,False
13563,True
13595,True
13596,False
13597,False
13598,True
13599,True
13600,False
13601,True
13602,True
13603,False
13604,True
13605,False
13606,False
13607,False
13608,False
13609,False
13610,False
13611,True
13612,False
13613,False
13614,False
13615,False
13616,True
13617,True
13618,False
13619,False
13620,False
13621,False
13622,True
13623,False
13624,True
13625,False
13626,False
13627,False
13628,True
13629,True
13630,False
13631,False
13632,False
13634,True
13635,False
13636,True
13637,False
13638,False
13639,False
13640,True
13641,False
13642,False
13643,False
13644,False
13645,True
13646,True
13647,False
13648,False
13649,True
13650,True
13651,True
13652,True
13653,True
13654,True
13655,True
13656,True
13657,True
13658,True
13659,False
13660,False
13661,True
13662,False
13663,True
13664,False
13665,False
13666,True
13667,False
13668,True
13669,True
13670,False
13672,False
13673,False
13674,False
13675,False
13676,True
13677,False
13678,True
13679,True
13680,True
13681,False
13682,False
13683,False
13684,False
13685,True
13686,True
13687,True
13688,False
13689,True
13690,False
13691,False
13692,True
13693,False
13694,True
13695,False
13696,True
13697,False
13699,True
13700,True
13701,True
13702,False
13703,True
13704,False
13705,False
13706,False
13707,False
13708,False
13709,False
13710,True
13711,True
13712,False
13713,False
13714,True
13715,True
13716,False
13717,True
13718,True
13719,False
13720,True
13721,False
13722,False
13723,False
13724,True
13725,True
13726,False
13727,False
13728,False
13729,True
13730,False
13731,False
13732,False
13733,False
13734,False
13735,True
13736,True
13737,True
13738,True
13739,True
13740,False
13741,False
13742,True
13743,False
13744,True
13745,True
13746,True
13747,False
13748,True
13749,False
13750,False
13751,True
13752,False
13753,True
13754,False
13755,True
13756,False
13757,True
13758,True
13759,True
13760,False
13761,True
13762,False
13763,True
13764,True
13765,False
13766,False
13767,True
13768,True
13769,False
13770,False
13771,False
13772,True
13773,False
13774,False
13775,False
13776,False
13777,False
13778,False
13779,False
13780,True
13781,False
13782,True
13783,False
13784,False
13785,False
13786,False
13787,False
13788,True
13789,False
13790,True
13791,False
13792,True
13793,True
13794,True
13795,True
13796,False
13797,False
13798,False
13799,False
13800,False
13801,True
13802,False
13803,True
13804,False
13805,False
13806,False
13807,True
13808,True
13809,False
13810,True
13811,True
13812,True
13813,False
13814,False
13815,False
13816,True
13817,False
13818,True
13819,True
13820,False
13821,True
13822,True
13823,False
13824,False
13825,True
13826,False
13827,True
13828,True
13829,True
13830,False
13831,True
13832,False
13833,True
13834,True
13835,False
13836,False
13837,True
13838,False
13839,True
13840,True
13841,True
13842,True
13843,True
13844,False
13845,True
13846,True
13847,True
13848,True
13849,True
13850,False
13851,False
13852,False
13853,False
13854,False
13855,True
13856,True
13858,False
13859,True
13860,True
13861,False
13862,True
13863,False
13864,False
13865,True
13866,False
13867,False
13868,True
13869,True
13870,True
13871,True
13872,True
13873,False
13874,False
13875,False
13876,True
13877,False
13878,False
13879,False
13880,True
13881,True
13882,False
13883,False
13884,False
13885,False
13886,True
13888,True
13889,False
13890,False
13891,False
13892,False
13893,True
13894,True
13895,True
13896,False
13897,True
13898,False
13899,True
13900,True
13901,True
13902,False
13903,True
13904,False
13905,True
13906,False
13907,True
13908,True
13909,False
13910,False
13911,False
13912,True
13913,True
13914,True
13915,False
13916,True
13917,False
13918,True
13919,False
13920,True
13921,True
13922,False
13923,False
13924,False
13925,True
13926,True
13927,False
13928,True
13929,True
13930,False
13931,False
13932,False
13933,False
13934,False
13935,False
13936,True
13937,False
13938,False
13939,False
13940,False
13941,False
13942,True
13943,True
13944,True
13945,False
13946,True
13947,False
13948,False
13949,False
13950,True
13951,True
13952,True
13953,True
13954,False
13955,False
13956,True
13957,True
13958,False
13959,True
13960,True
13961,False
13962,True
13963,True
13964,True
13965,True
13966,True
13967,False
13968,True
13969,False
13970,True
13971,False
13972,True
13973,False
13974,True
13975,False
13976,False
13977,True
13978,True
13979,False
13980,False
13981,True
13982,False
13983,True
13984,False
13985,False
13986,False
13987,False
13988,True
13989,True
13990,True
13991,True
13992,False
13993,False
13994,False
13995,True
13996,False
13997,False
13998,False
13999,True
14000,False
14001,True
14002,False
14003,False
14004,True
14005,False
14006,True
14007,True
14008,False
14009,False
14010,False
14011,True
14012,False
14013,True
14014,True
14015,True
14016,True
14017,False
14018,True
14019,False
14020,True
14021,False
14022,True
14023,False
14024,True
14025,False
14026,False
14027,True
14028,True
14029,True
14030,True
14031,True
14032,False
14033,False
14034,True
14035,False
14036,True
14037,True
14038,True
14039,False
14040,False
14041,False
14042,False
14043,False
14044,True
14045,False
14046,True
14047,True
14048,False
14049,True
14050,True
14051,True
14052,False
14053,True
14054,False
14055,False
14056,True
14057,True
14058,False
14059,False
14060,True
14061,False
14062,True
14063,False
14064,False
14065,False
14066,True
14067,False
14068,True
14069,True
14070,True
14071,True
14072,False
14073,False
14074,True
14075,True
14076,True
14077,False
14078,True
14079,True
14080,False
14081,True
14082,True
14083,True
14084,False
14085,False
14086,False
14087,True
14088,False
14275,False
14276,False
14277,False
14278,True
14279,True
14281,False
14283,True
14284,False
14285,False
14286,True
14287,True
14288,False
14289,False
14290,True
14291,True
14292,True
14293,False
14294,False
14295,False
14296,False
14297,False
14298,True
14299,False
14300,True
14301,True
14302,False
14303,False
14304,True
14305,True
14306,True
14307,True
14308,False
14309,True
14310,True
14311,False
14312,False
14313,True
14314,False
14315,True
14316,True
14317,False
14318,False
14319,False
14320,True
14321,False
14322,False
14323,True
14324,True
14325,False
14326,True
14327,True
14328,True
14329,True
14330,True
14331,True
14332,True
14333,True
14334,False
14335,True
14336,True
14337,False
14338,True
14339,True
14340,True
14341,True
14342,False
14343,True
14344,True
14345,True
14346,False
14348,True
14349,True
14350,True
14351,True
14352,False
14353,True
14354,False
14355,False
14356,True
14357,False
14358,True
14359,False
14360,True
14361,True
14362,False
14363,False
14364,True
14365,False
14366,False
14367,True
14399,False
14400,True
14401,True
14402,False
14403,False
14404,False
14405,True
14406,False
14407,False
14408,True
14409,False
14410,True
14411,False
14412,False
14413,False
14414,False
14415,True
14416,False
14417,True
14418,False
14419,False
14420,True
14421,False
14422,False
14423,False
14424,True
14425,False
14426,False
14427,True
14428,True
14429,False
14430,True
14431,False
14432,False
14433,True
14434,True
14435,True
14436,True
14437,False
14438,True
14440,True
14441,False
14442,True
14443,False
14444,True
14445,False
14446,False
14447,False
14448,True
14449,True
14450,False
14451,True
14452,True
14453,False
14454,False
14455,True
14456,True
14457,True
14458,True
14459,True
14460,True
14461,False
14462,False
14463,True
14464,False
14465,True
14466,False
14467,False
14468,True
14469,True
14470,True
14471,True
14472,True
14473,True
14474,True
14475,False
14476,False
14477,False
14478,True
14479,True
14480,True
14481,True
14482,False
14483,True
14484,False
14485,True
14486,False
14487,False
14488,False
14489,False
14490,True
14491,False
14492,False
14493,True
14494,True
14495,True
14496,False
14497,True
14498,False
14499,True
14500,True
14501,False
14502,True
14503,True
14504,False
14505,False
14506,True
14507,True
14508,True
14509,True
14510,False
14511,True
14512,False
14513,True
14514,False
14515,False
14516,False
14517,True
14518,True
14519,False
14520,False
14521,False
14522,False
14523,False
14524,True
14525,False
14526,True
14527,False
14528,True
14529,True
14530,True
14531,False
14532,True
14533,True
14534,True
14535,True
14536,True
14537,True
14538,False
14539,True
14540,False
14541,True
14542,True
14543,True
14544,True
14545,False
14547,False
14548,False
14549,False
14550,True
14551,False
14552,True
14553,True
14554,True
14555,False
14556,False
14557,True
14558,False
14559,False
14560,False
14561,False
14562,True
14563,True
14564,True
14565,False
14566,False
14567,False
14568,True
14569,False
14570,False
14571,True
14572,False
14573,True
14574,True
14575,True
14576,True
14577,False
14578,True
14579,True
14580,False
14581,True
14582,False
14583,False
14584,False
14585,False
14586,False
14587,False
14588,True
14589,False
14590,False
14591,True
14592,True
14593,True
14594,True
14595,False
14596,False
14597,True
14598,False
14599,False
14600,True
14601,True
14602,True
14603,False
14604,False
14605,False
14606,True
14607,True
14608,True
14609,False
14610,False
14611,False
14612,False
14613,True
14614,False
14615,False
14616,False
14617,True
14618,False
14619,False
14620,False
14621,False
14622,False
14623,False
14625,True
14626,False
14627,True
14628,False
14629,True
14630,True
14631,True
14632,False
14633,False
14634,True
14635,True
14636,False
14637,True
14638,False
14639,False
14640,False
14641,True
14642,False
14643,False
14644,True
14645,True
14646,False
14647,False
14648,False
14649,False
14650,True
14651,False
14652,True
14653,False
14654,False
14655,False
14656,True
14657,False
14658,False
14659,False
14660,False
14661,False
14662,False
14663,True
14664,True
14665,False
14666,False
14667,True
14668,False
14669,True
14670,True
14671,False
14672,False
14673,True
14674,False
14675,False
14676,False
14677,False
14678,True
14679,False
14680,True
14681,False
14682,True
14683,False
14684,True
14685,True
14686,True
14687,True
14688,False
14689,False
14690,True
14691,False
14692,True
14693,True
14694,True
14695,False
14696,False
14697,True
14698,False
14699,False
14700,False
14701,False
14702,True
14703,False
14704,True
14705,False
14706,True
14707,True
14708,False
14709,False
14710,False
14711,False
14712,False
14713,False
14714,True
14715,False
14716,False
14717,False
14718,True
14719,True
14720,False
14721,False
14722,False
14723,False
14724,False
14725,True
14726,False
14727,True
14728,False
14729,False
14730,True
14731,False
14732,False
14733,True
14734,False
14735,True
14736,False
14737,True
14738,True
14739,True
14740,True
14741,True
14742,True
14743,False
14744,False
14745,True
14746,False
14747,False
14748,False
14749,True
14750,False
14751,True
14752,False
14753,False
14754,False
14755,True
14756,True
14757,False
14758,True
14759,True
14760,True
14761,False
14762,False
14763,True
14764,False
14765,True
14766,True
14767,True
14768,True
14769,True
14770,True
14771,False
14772,False
14773,False
14774,False
14775,True
14776,False
14777,True
14778,False
14779,True
14780,False
14781,False
14782,True
14783,True
14784,False
14785,True
14786,False
14787,True
14788,True
14789,True
14790,True
14791,True
14792,True
14793,True
14794,False
14795,False
14796,False
14797,False
14798,False
14799,False
14800,False
14801,False
14802,True
14803,False
14804,False
14805,False
14806,False
14807,True
14808,True
14809,False
14810,False
14811,True
14812,True
14813,False
14814,True
14815,False
14816,False
14817,True
14818,False
14819,False
14820,True
14821,True
14822,True
14823,True
14824,True
14825,True
14826,False
14827,True
14828,True
14829,False
14830,True
14831,True
14832,False
14833,True
14834,True
14835,False
14836,True
14837,False
14838,True
14839,False
14840,True
14841,False
14842,False
14843,True
14844,True
15095,True
15096,False
15097,True
15098,False
15099,False
15101,False
15102,True
15103,True
15104,True
15105,False
15106,True
15107,False
15108,False
15109,False
15110,False
15111,True
15112,False
15113,False
15114,True
15115,True
15116,True
15117,True
15118,True
15119,True
15120,False
15121,True
15122,True
15123,False
15124,True
15125,False
15126,False
15127,True
15128,False
15129,False
15130,False
15131,True
15132,False
15133,True
15134,False
15135,True
15136,True
15138,False
15139,True
15140,False
15141,True
15143,False
15144,True
15145,True
15146,True
15147,False
15148,True
15149,False
15151,True
15152,True
15153,False
15154,False
15155,True
15156,False
15157,True
15158,True
15159,True
15160,False
15161,False
15162,True
15163,False
15164,False
15165,False
15166,False
15167,True
15168,False
15169,False
15170,False
15171,True
15172,False
15173,True
15174,False
15175,False
15176,True
15177,True
15178,True
15179,True
15180,True
15181,False
15182,True
15183,True
15184,True
15185,True
15186,False
15187,False
15219,True
15220,False
15221,True
15222,True
15223,True
15224,True
15225,True
15226,True
15227,False
15228,False
15229,True
15230,True
15231,True
15232,True
15233,False
15234,False
15235,False
15236,False
15237,False
15238,True
15239,False
15240,True
15241,True
15242,False
15243,False
15244,True
15245,True
15246,False
15247,False
15248,False
15249,False
15250,False
15251,False
15252,True
15253,True
15254,True
15255,False
15256,True
15257,False
15258,True
15259,True
15260,False
15261,False
15262,True
15263,True
15264,False
15265,True
15266,False
15267,True
15268,True
15269,False
15270,False
15271,False
15272,True
15273,False
15274,True
15275,False
15276,False
15277,False
15278,False
15279,True
15280,True
15281,False
15282,True
15283,True
15284,True
15285,True
15286,False
15287,False
15289,True
15290,True
15291,True
15292,False
15293,False
15294,False
15295,True
15296,False
15297,True
15298,True
15299,True
15300,False
15301,True
15302,True
15303,False
15304,True
15305,True
15306,True
15307,True
15308,True
15309,True
15310,False
15311,False
15312,True
15313,True
15314,False
15315,True
15316,True
15317,False
15318,True
15319,True
15320,True
15321,False
15322,True
15323,False
15324,True
15325,False
15326,False
15327,False
15328,False
15329,True
15330,True
15331,False
15332,False
15333,True
15334,True
15335,True
15336,True
15337,True
15338,True
15339,True
15340,False
15341,True
15342,False
15343,True
15344,True
15345,True
15346,False
15347,False
15348,True
15349,True
15350,False
15351,True
15352,False
15353,False
15354,False
15355,False
15356,True
15357,False
15358,True
15359,True
15360,False
15361,True
15362,True
15363,False
15364,True
15365,False
15366,False
15367,True
15368,True
15369,True
15370,True
15371,True
15372,False
15373,False
15374,True
15375,False
15376,True
15377,True
15378,False
15379,False
15380,False
15381,True
15382,True
15383,True
15384,False
15385,True
15386,False
15387,True
15388,True
15389,False
15390,False
15391,False
15392,True
15393,False
15394,False
15395,False
15396,True
15397,False
15398,False
15399,True
15400,False
15401,True
15402,True
15403,False
15404,True
15405,False
15406,True
15407,False
15408,True
15409,True
15410,True
15411,False
15412,False
15413,False
15414,False
15415,True
15416,True
15417,True
15418,False
15419,False
15420,False
15421,True
15422,True
15423,False
15424,True
15425,False
15426,True
15427,True
15428,True
15429,True
15430,False
15431,True
15432,False
15433,False
15434,False
15435,True
15436,False
15437,False
15438,True
15439,True
15440,False
15441,True
15442,True
15443,False
15444,True
15445,True
15446,False
15447,False
15448,True
15449,False
15450,True
15451,True
15452,False
15453,False
15454,False
15455,True
15456,False
15457,True
15458,True
15459,True
15460,True
15461,True
15462,True
15463,True
15464,True
15465,True
15466,True
15467,False
15468,False
15469,False
15470,True
15471,True
15472,False
15473,False
15474,False
15475,True
15476,False
15477,False
15478,True
15479,True
15480,False
15481,True
15482,False
15483,False
15484,False
15485,False
15486,False
15487,True
15488,False
15489,True
15490,True
15491,True
15492,True
15493,True
15494,True
15495,False
15496,True
15497,False
15498,False
15499,False
15500,False
15501,False
15502,False
15503,False
15504,False
15505,True
15506,True
15507,False
15508,False
15509,True
15510,True
15511,True
15512,False
15513,False
15514,False
15515,False
15516,True
15517,True
15518,True
15519,True
15520,False
15521,False
15522,False
15523,False
15524,True
15525,True
15526,True
15527,True
15528,False
15529,True
15530,True
15531,True
15532,True
15533,True
15534,True
15535,False
15536,True
15537,True
15538,False
15539,True
15540,False
15541,True
15542,False
15543,False
15544,False
15545,True
15546,True
15547,True
15548,True
15549,True
15550,True
15551,False
15552,False
15553,False
15554,False
15555,True
15556,True
15557,False
15558,True
15559,False
15560,False
15561,False
15562,False
15563,True
15564,True
15565,False
15566,True
15567,True
15568,True
15569,False
15570,False
15571,True
15572,True
15573,False
15574,False
15575,False
15576,False
15577,True
15578,True
15579,False
15580,False
15581,True
15582,False
15583,False
15584,True
15585,False
15586,False
15587,False
15588,True
15589,False
15590,False
15591,False
15592,True
15593,False
15594,True
15595,False
15596,True
15597,True
15598,False
15599,False
15600,False
15601,False
15602,True
15603,True
15604,False
15605,True
15606,False
15607,True
15608,True
15609,True
15610,False
15611,False
15612,True
15613,True
15614,False
15615,True
15616,False
15617,True
15618,False
15619,False
15620,True
15621,True
15622,False
15623,False
15624,False
15625,False
15626,True
15627,False
15628,False
15629,True
15630,True
15631,True
15632,True
15633,True
15634,False
15635,True
15636,False
15637,True
15638,False
15639,True
15640,True
15641,False
15642,False
15643,False
15644,True
15645,False
15646,True
15647,True
15648,False
15649,True
15650,True
15651,True
15652,False
15653,False
15654,False
15655,False
15656,True
15657,False
15658,False
15659,False
15660,True
15661,False
15662,True
15663,True
15664,True
15665,False
15666,False
15667,False
15668,True
15669,False
15670,True
15671,False
15672,True
15673,False
15674,True
15675,True
15676,False
15677,False
15678,True
15679,True
15680,False
15681,True
15682,True
15683,False
15684,False
16095,True
16096,True
16097,True
16098,False
16099,True
16100,False
16101,False
16102,False
16103,True
16104,False
16105,True
16106,True
16107,False
16108,True
16109,True
16110,False
16111,False
16112,True
16113,True
16114,False
16115,True
16116,False
16117,False
16118,False
16119,True
16120,True
16121,False
16122,True
16123,False
16124,False
16125,True
16126,False
16127,False
16128,True
16129,True
16130,True
16131,True
16132,True
16133,True
16134,True
16135,True
16136,True
16137,True
16138,True
16139,False
16140,True
16141,False
16142,True
16143,True
16144,False
16145,True
16146,False
16147,True
16148,True
16149,False
16150,False
16151,True
16152,False
16153,True
16154,False
16155,True
16156,True
16157,False
16158,False
16159,True
16160,True
16161,True
16162,True
16163,True
16164,True
16165,True
16166,False
16167,False
16168,False
16169,False
16170,False
16171,False
16172,False
16173,True
16174,True
16175,False
16176,True
16177,True
16178,False
16179,False
16180,True
16181,False
16182,True
16183,True
16184,True
16185,True
16186,False
16187,False
16188,True
16189,False
16190,True
16191,False
16192,False
16193,False
16194,False
16195,False
16197,False
16198,False
16199,True
16200,False
16201,True
16202,False
16203,True
16204,True
16205,False
16206,True
16207,True
16208,True
16209,True
16210,True
16211,True
16212,False
16213,True
16214,True
16215,True
16216,True
16217,True
16218,True
16219,False
16220,False
16221,True
16222,True
16223,False
16224,False
16225,False
16226,False
16227,True
16228,True
16229,False
16230,False
16231,True
16232,True
16233,True
16234,False
16235,False
16236,False
16237,False
16238,False
16239,True
16240,True
16241,True
16242,True
16243,True
16244,False
16245,False
16246,True
16247,False
16248,False
16249,True
16250,True
16251,False
16252,False
16253,True
16254,False
16255,False
16256,False
16257,False
16258,False
16259,True
16260,True
16261,True
16262,True
16263,True
16264,True
16265,False
16266,False
16267,False
16268,True
16269,False
16270,False
16271,False
16272,True
16273,False
16274,True
16275,False
16276,True
16277,True
16278,False
16279,False
16280,False
16281,False
16282,False
16283,False
16284,True
16285,True
16286,True
16287,False
16288,True
16289,False
16290,False
16291,True
16292,False
16294,True
16295,False
16296,False
16297,False
16298,False
16299,True
16300,True
16301,True
16302,True
16303,True
16304,False
16305,False
16306,True
16307,False
16308,True
16309,False
16310,True
16311,False
16312,False
16313,True
16314,False
16315,False
16316,True
16317,False
16318,True
16319,False
16320,True
16321,True
16322,True
16323,True
16324,False
16325,False
16326,False
16327,False
16328,False
16329,True
16330,True
16331,True
16332,True
16333,False
16334,False
16335,True
16336,False
16337,False
16338,True
16339,True
16340,True
16341,False
16342,True
16343,True
16344,False
16345,False
16346,True
16347,False
16348,True
16349,False
16350,True
16351,True
16352,False
16353,True
16354,False
16355,False
16356,False
16357,True
16358,True
16359,True
16360,False
16361,True
16362,False
16363,True
16364,True
16365,True
16366,False
16367,False
16368,False
16369,True
16370,False
16371,False
16372,False
16373,False
16374,False
16375,False
16376,True
16377,False
16378,True
16379,True
16475,True
16476,True
16477,True
16478,False
16479,True
16480,True
16481,True
16482,False
16483,False
16484,True
16485,False
16486,True
16487,True
16488,False
16489,True
16490,False
16491,False
16492,False
16493,True
16494,True
16495,True
16496,True
16497,True
16498,False
16499,False
16500,False
16501,True
16502,True
16503,True
16504,True
16505,False
16506,True
16507,False
16508,True
16509,True
16510,True
16511,False
16512,True
16513,True
16514,True
16515,False
16516,False
16517,False
16518,False
16519,False
16520,False
16521,True
16522,True
16523,True
16524,False
16525,False
16526,False
16527,False
16528,False
16529,True
16530,True
16531,True
16532,True
16533,True
16534,True
16535,True
16536,True
16537,False
16538,True
16539,False
16540,True
16541,False
16542,False
16543,False
16544,False
16545,False
16546,False
16547,False
16548,False
16549,True
16550,True
16551,True
16552,True
16553,True
16554,False
16555,False
16556,False
16557,True
16558,True
16559,False
16560,False
16561,True
16562,True
16563,True
16564,True
16565,False
16566,True
16567,False
16568,False
16569,True
16570,False
16571,True
16572,True
16573,False
16574,False
16575,True
16576,False
16577,True
16578,True
16579,True
16580,False
16581,False
16582,False
16583,False
16584,False
16585,True
16586,True
16587,True
16588,False
16589,True
16590,False
16591,False
16592,False
16593,False
16594,False
16595,True
16596,False
16597,True
16598,False
16599,False
16600,True
16601,True
16602,False
16603,True
16604,True
16605,False
16606,False
16607,True
16608,False
16609,True
16610,False
16611,True
16612,True
16613,False
16614,True
16615,False
16616,True
16617,True
16618,False
16619,True
16620,True
16621,False
16622,False
16623,True
16624,False
16625,True
16626,False
16627,False
16628,False
16629,False
16630,True
16631,True
16632,False
16633,True
16634,False
16635,False
16636,False
16637,True
16638,False
16639,True
16640,True
16641,False
16642,False
16643,False
16644,True
16645,True
16646,True
16647,True
16648,True
16649,True
16650,False
16651,True
16652,True
16653,False
16654,True
16655,False
16656,False
16657,False
16658,False
16659,False
16660,False
16661,True
16662,True
16663,False
16664,True
16665,False
16666,False
16667,True
16668,True
16669,True
16670,True
16671,True
16672,False
16673,True
16674,True
16675,True
16676,False
16677,True
16678,False
16679,False
16680,True
16681,False
16682,False
16683,True
16684,False
16685,True
16686,True
16687,True
16688,True
16689,True
16690,False
16691,True
16692,False
16693,True
16694,True
16695,True
16696,False
16697,False
16698,True
16699,False
16700,False
16701,True
16702,True
16703,True
16704,False
16705,True
16706,True
16707,True
16708,True
16709,False
16710,False
16711,True
16712,True
16713,False
16714,False
16716,False
16717,False
16718,False
16719,False
16720,False
16721,False
16722,True
16723,True
16724,True
16725,False
16726,True
16727,False
16728,False
16729,False
16730,True
16731,True
16732,True
16733,True
16734,False
16735,False
16736,True
16737,True
16738,False
16739,False
16740,False
16741,False
16742,True
16743,True
16744,True
16745,True
16746,True
16747,False
16748,True
16749,False
16750,True
16751,True
16752,False
16753,False
16754,False
16755,False
16756,False
16757,True
16758,True
16759,False
16760,False
16761,False
16762,False
16763,False
16764,True
16765,False
16766,False
16767,False
16768,False
16769,True
16770,False
16771,True
16772,False
16773,False
16774,False
16775,True
16776,False
16777,False
16778,True
16779,True
16780,False
16781,True
16782,False
16783,False
16784,True
16785,True
16786,True
16787,True
16788,True
16789,True
16790,True
16791,False
16792,False
16793,False
16794,False
16795,True
16796,True
16797,True
16798,False
16799,False
16800,False
16801,True
16802,True
16803,True
16804,True
16805,False
16806,False
16807,False
16808,True
16809,False
16810,False
16811,True
16812,True
16813,True
16814,False
16815,True
16816,False
16817,True
16818,True
16819,True
16820,False
16821,True
16822,True
16823,False
16824,False
16825,False
16826,True
16827,True
16828,False
16829,False
16830,False
16831,False
16832,False
16833,False
16834,True
16835,True
16836,True
16837,True
16838,True
16839,False
16840,True
16841,False
16842,True
16843,False
16844,False
16845,False
16846,False
16847,False
16848,False
16849,True
16850,False
16851,False
16852,True
16853,True
16854,False
16855,False
16856,True
16857,True
16858,True
16859,False
16860,True
16861,False
16862,True
16863,False
16864,True
16865,True
16866,False
16867,True
16868,True
16869,False
16870,True
16871,True
16872,True
16873,True
16874,False
16875,True
16876,False
16877,True
16878,True
16879,True
16880,False
16881,True
16882,True
16883,False
16884,False
16885,True
16887,False
16888,True
16890,False
16891,False
16892,False
16893,False
16894,True
16895,False
16896,False
16897,False
16898,True
16899,False
16900,False
16901,True
16902,True
16903,True
16904,False
16905,False
16906,False
16907,True
16908,True
16909,True
16910,True
16911,False
16912,False
16913,True
16914,True
16915,True
16916,False
16917,True
16919,True
16920,True
16921,False
16922,False
16923,True
16924,False
16925,True
16926,True
16927,True
16928,False
16929,True
16930,False
16932,False
16933,True
16934,False
16935,True
16936,False
16937,True
16938,True
16939,True
16940,True
16941,False
16942,True
16943,True
16944,True
16945,False
16946,False
16947,False
16948,False
16949,False
16950,False
16951,False
16952,True
16953,True
16954,False
16955,True
16957,True
16958,False
16959,False
16960,True
16961,True
16962,True
16963,True
16964,True
16965,True
16966,False
16967,True
16968,True
16969,True
16970,True
16971,True
16972,False
16973,True
16974,False
16975,False
16976,False
16977,True
16978,False
16979,True
16980,False
16981,False
16982,True
16983,True
16984,False
16985,True
16986,True
16987,False
16988,True
16989,False
16990,False
16991,False
16992,False
16993,False
16994,True
16995,True
16996,False
16997,False
16998,True
16999,True
17000,True
17001,False
17002,True
17003,True
17004,True
17005,False
17006,False
17007,False
17008,True
17009,False
17010,False
17011,False
17012,True
17013,True
17014,False
17015,False
17016,True
17017,False
17018,False
17019,True
17020,False
17021,True
17022,True
17023,True
17024,False
17025,False
17026,True
17027,False
17028,False
17029,False
17030,True
17031,True
17032,False
17033,False
17034,True
17035,False
17036,False
17037,True
17038,True
17039,False
17040,False
17041,False
17042,True
17043,False
17044,True
17045,True
17046,True
17047,True
17048,True
17049,True
17050,True
17051,False
17052,False
17053,False
17054,True
17055,False
17056,False
17057,True
17058,True
17059,False
17060,True
17061,True
17062,True
17063,False
17064,True
17065,False
17066,False
17067,True
17068,False
17069,False
17070,False
17071,True
17072,True
17073,True
17074,False
17075,False
17076,False
17077,False
17078,False
17079,True
17080,True
17081,True
17082,False
17083,False
17084,True
17085,True
17086,True
17087,False
17088,True
17089,False
17090,False
17091,False
17092,True
17093,True
17094,True
17095,False
17096,True
17097,True
17098,False
17099,True
17100,True
17101,False
17102,False
17103,True
17104,True
17105,False
17106,True
17107,True
17108,True
17109,False
17110,False
17111,True
17112,False
17113,True
17114,True
17115,False
17116,False
17117,True
17118,True
17119,True
17120,False
17121,False
17122,True
17123,True
17124,True
17125,True
17126,False
17127,True
17128,True
17129,True
17130,True
17131,True
17132,False
17133,False
17134,True
17135,False
17136,True
17137,True
17138,False
17139,False
17140,True
17141,True
17142,False
17143,False
17144,False
17145,False
17146,False
17147,False
17148,False
17149,False
17150,False
17151,False
17152,False
17153,False
17154,False
17155,False
17156,True
17157,True
17158,False
17159,True
17160,False
17161,False
17162,True
17163,False
17164,False
17165,False
17166,True
17167,True
17168,False
17169,False
17170,True
17171,True
17172,False
17173,True
17174,True
17175,False
17176,True
17177,True
17178,False
17179,False
17180,True
17181,True
17182,False
17183,True
17184,False
17185,False
17186,True
17187,True
17188,True
17189,True
17190,True
17191,False
17192,True
17193,True
17194,True
17195,True
17196,True
17197,False
17198,False
17199,True
17200,False
17201,True
17202,False
17203,True
17204,True
17205,False
17206,True
17207,True
17208,False
17209,True
17210,True
17211,False
17212,False
17213,False
17214,False
17215,True
17216,False
17217,False
17218,False
17219,True
17220,False
17221,True
17222,True
17223,False
17224,False
17225,True
17226,False
17227,False
17228,True
17229,False
17230,False
17231,True
17232,True
17233,True
17234,False
17235,True
17236,False
17237,False
17238,False
17239,False
17240,False
17241,False
17242,True
17243,True
17244,False
17245,False
17246,True
17247,True
17248,False
17249,True
17250,True
17251,False
17252,True
17253,True
17254,False
17255,False
17256,False
17257,False
17258,True
17259,True
17260,True
17261,False
17262,False
17263,False
17264,False
17265,False
17266,True
17267,False
17268,True
17269,True
17270,True
17271,False
17272,True
17273,True
17274,False
17275,True
17276,False
17277,False
17278,True
17279,False
17280,True
17281,True
17282,False
17283,True
17284,False
17285,True
17286,True
17287,True
17288,True
17289,False
17291,False
17292,False
17293,True
17294,True
17295,False
17296,False
17297,True
17298,True
17299,True
17300,False
17301,False
17302,True
17303,True
17304,False
17305,False
17306,False
